token_id,symbol,date,close,frama,ema,trend,signal
3375,btc,2021-09-13,45121.49,47190.231106906176,47135.1361695936,1,0
3375,btc,2021-09-14,47126.99,47183.90699621556,47134.42780702024,1,0
3375,btc,2021-09-15,48263.93,47291.90929659401,47232.645389018486,1,0
3375,btc,2021-09-16,47717.65,47334.483366934604,47274.81970301688,1,0
3375,btc,2021-09-17,47478.61,47348.89603024114,47292.54059840672,1,0
3375,btc,2021-09-18,48073.94,47421.40042721703,47360.48837245831,1,0
3375,btc,2021-09-19,47236.50000000001,47402.91038449533,47349.70677485324,1,0
3375,btc,2021-09-20,43880.85,47050.70434604579,47048.06705530079,1,0
3375,btc,2021-09-21,41509.67,46496.600911441215,46566.46731136159,-1,-1
3375,btc,2021-09-22,43292.04,46176.14482029709,46281.73450167798,-1,0
3375,btc,2021-09-23,44745.09,46033.03933826739,46148.113240662504,-1,0
3375,btc,2021-09-24,43090.25,45738.76040444065,45882.21208930055,-1,0
3375,btc,2021-09-25,42824.89,45447.37336399659,45616.357994578764,-1,0
3375,btc,2021-09-26,43784.34,45281.07002759693,45457.052082006696,-1,0
3375,btc,2021-09-27,43396.85,45092.64802483723,45277.90407487568,-1,0
3375,btc,2021-09-28,41805.19,44763.90222235351,44975.92893792997,-1,0
3375,btc,2021-09-29,41263.42,44413.85400011815,44653.10207376215,-1,0
3375,btc,2021-09-30,43899.310000000005,44362.399600106335,44587.55493691327,-1,0
3375,btc,2021-10-01,48422.90000000001,44768.44964009571,44921.06320326865,-1,0
3375,btc,2021-10-02,48309.32,45122.536676086136,45215.69422907138,-1,0
3375,btc,2021-10-03,48215.34,45431.81700847753,45476.532991760825,-1,0
3375,btc,2021-10-04,48957.93,45784.42830762977,45779.263166390316,1,1
3375,btc,2021-10-05,51419.49,46347.934476866794,46269.71767366073,1,0
3375,btc,2021-10-06,55071.88,47220.32902918012,47035.1230933424,1,0
3375,btc,2021-10-07,54006.39,47898.935126262106,47641.32021566045,1,0
3375,btc,2021-10-08,54145.47,48523.5886136359,48206.898457776944,1,0
3375,btc,2021-10-09,54996.49,49170.87875227231,48797.29772231808,1,0
3375,btc,2021-10-10,54938.35,49747.62587704507,49331.302268203464,1,0
3375,btc,2021-10-11,57393.22,50512.18528934057,50032.338592707514,1,0
3375,btc,2021-10-12,56409.15,51101.88176040651,50586.84393247208,1,0
3375,btc,2021-10-13,57602.31,51751.924584365865,51196.88446008321,1,0
3375,btc,2021-10-14,57756.06,52352.33812592928,51767.24755051076,1,0
3375,btc,2021-10-15,61499.8,53267.08431333636,52613.556459162,1,0
3375,btc,2021-10-16,60852.42,54025.61788200272,53329.979375756615,1,0
3375,btc,2021-10-17,61137.59,54736.81509380245,54008.902038734304,1,0
3375,btc,2021-10-18,61670.79,55430.2125844222,54675.15316580089,1,0
3375,btc,2021-10-19,64132.6,56300.451325979986,55497.539847035594,1,0
3375,btc,2021-10-20,66212.41,57291.64719338199,56429.26768642381,1,0
3375,btc,2021-10-21,63074.09999999999,57869.892474043794,57007.07919195217,1,0
3375,btc,2021-10-22,60694.29,58152.33222663941,57327.706218738946,1,0
3375,btc,2021-10-23,61707.17,58507.81600397547,57708.52915623991,1,0
3375,btc,2021-10-24,60985.70999999999,58755.60540357792,57993.5014035234,1,0
3375,btc,2021-10-25,63105.01000000001,59190.54586322013,58437.98041191267,1,0
3375,btc,2021-10-26,60889.09,59360.40027689812,58651.12037609418,1,0
3375,btc,2021-10-27,58777.45,59302.10524920831,58662.105560781645,1,0
3375,btc,2021-10-28,60912.05,59463.09972428748,58857.75290332237,1,0
3375,btc,2021-10-29,62532.35999999999,59770.02575185873,59177.28395520738,1,0
3375,btc,2021-10-30,61578.5,59950.87317667286,59386.085350406735,1,0
3375,btc,2021-10-31,61598.53,60115.63885900558,59578.47184167572,1,0
3375,btc,2021-11-01,60971.33000000001,60201.207973105025,59699.58994239957,1,0
3375,btc,2021-11-02,63021.52,60483.23917579452,59988.45342566918,1,0
3375,btc,2021-11-03,62980.32,60732.94725821507,60248.615736480555,1,0
3375,btc,2021-11-04,61317.74,60791.42653239356,60341.58306374312,1,0
3375,btc,2021-11-05,61448.02,60857.08587915421,60437.794971243726,1,0
3375,btc,2021-11-06,61618.82,60933.25929123879,60540.492799831234,1,0
3375,btc,2021-11-07,63002.29,61140.16236211491,60754.56212158504,1,0
3375,btc,2021-11-08,66335.6,61659.70612590342,61239.86976318635,1,0
3375,btc,2021-11-09,67565.05,62250.24051331308,61789.885435952754,1,0
3375,btc,2021-11-10,64778.83,62503.09946198178,62049.79365891339,1,0
3375,btc,2021-11-11,65400.4,62792.829515783604,62341.15073205136,1,0
3375,btc,2021-11-12,64364.94,62950.04056420524,62517.13240752516,1,0
3375,btc,2021-11-13,64446.69,63099.70550778472,62684.92002426211,1,0
3375,btc,2021-11-14,64756.3,63265.364957006255,62865.04002215237,1,0
3375,btc,2021-11-15,63753.94,63314.22246130563,62942.33567239999,1,0
3375,btc,2021-11-16,61132.97,63096.09721517507,62784.99952697391,1,0
3375,btc,2021-11-17,60198.88,62806.375493657564,62560.11956810662,1,0
3375,btc,2021-11-18,57395.25000000001,62265.26294429181,62111.00047522778,1,0
3375,btc,2021-11-19,58249.01,61863.63764986263,61775.17521651233,1,0
3375,btc,2021-11-20,59869.25,61664.198884876365,61609.44258898952,1,0
3375,btc,2021-11-21,59646.78,61462.456996388726,61438.77627690348,1,0
3375,btc,2021-11-22,56296.28,60945.83929674985,60991.602687607534,-1,-1
3375,btc,2021-11-23,57664.56,60617.711367074866,60702.29462781557,-1,0
3375,btc,2021-11-24,57229.72,60278.91223036738,60400.33161670118,-1,0
3375,btc,2021-11-25,58739.87,60125.008007330645,60255.94365003151,-1,0
3375,btc,2021-11-26,54321.39,59544.64620659759,59739.895506550514,-1,0
3375,btc,2021-11-27,54697.7,59059.95158593783,59301.44372337221,-1,0
3375,btc,2021-11-28,56606.26,58814.58242734405,59067.07992133985,-1,0
3375,btc,2021-11-29,58245.55,58757.679184609646,58995.642536875515,-1,0
3375,btc,2021-11-30,57468.5,58628.76126614868,58862.84753366895,-1,0
3375,btc,2021-12-01,56774.35,58443.32013953381,58681.23905248035,-1,0
3375,btc,2021-12-02,56757.67,58274.75512558043,58513.97217835163,-1,0
3375,btc,2021-12-03,53558.87,57803.16661302239,58083.09372806019,-1,0
3375,btc,2021-12-04,48810.84,56903.93395172015,57276.810795185396,-1,0
3375,btc,2021-12-05,49148.67999999999,56128.40855654814,56570.01681299537,-1,0
3375,btc,2021-12-06,50978.82,55613.449700893325,56083.82578577838,-1,0
3375,btc,2021-12-07,50354.94,55087.59873080399,55585.66180440635,-1,0
3375,btc,2021-12-08,49507.67,54529.605857723596,55057.14077793624,-1,0
3375,btc,2021-12-09,48293.27,53905.972271951236,54468.978101593966,-1,0
3375,btc,2021-12-10,47977.37,53313.11204475611,53904.490440585796,-1,0
3375,btc,2021-12-11,48851.07,52866.9078402805,53465.06257618703,-1,0
3375,btc,2021-12-12,50054.28,52585.645056252455,53168.47278695338,-1,0
3375,btc,2021-12-13,47182.89,52045.369550627205,52647.98732721831,-1,0
3375,btc,2021-12-14,48460.41999999999,51686.874595564484,52283.85103789499,-1,0
3375,btc,2021-12-15,49125.93,51430.78013600804,52009.24920851282,-1,0
3375,btc,2021-12-16,47730.9,51060.792122407234,51637.21884255519,-1,0
3375,btc,2021-12-17,45830.23,50537.73591016651,51132.263291028656,-1,0
3375,btc,2021-12-18,47087.85999999999,50192.74831914986,50780.57604833051,-1,0
3375,btc,2021-12-19,47177.56,49891.22948723488,50467.27030499743,-1,0
3375,btc,2021-12-20,47134.32,49615.53853851139,50177.44853934548,-1,0
3375,btc,2021-12-21,49150.33,49569.017684660255,50088.133883750226,-1,0
3375,btc,2021-12-22,49041.08999999999,49516.22491619423,49997.08658951108,-1,0
3375,btc,2021-12-23,50874.85,49652.08742457481,50073.413842597074,-1,0
3375,btc,2021-12-24,51013.25,49788.20368211734,50155.13872584951,-1,0
3375,btc,2021-12-25,50798.18,49889.20131390561,50211.05535838434,-1,0
3375,btc,2021-12-26,50945.35,49994.816182515046,50274.90706635093,-1,0
3375,btc,2021-12-27,51215.41,50116.87556426354,50356.6899301465,-1,0
3375,btc,2021-12-28,47601.52,49865.340007837185,50117.109936220724,-1,0
3375,btc,2021-12-29,47472.08,49626.01400705347,49887.1073330711,-1,0
3375,btc,2021-12-30,47264.48,49389.86060634813,49659.05278236927,-1,0
3375,btc,2021-12-31,46515.630000000005,49102.43754571332,49385.7116708589,-1,0
3375,btc,2022-01-01,47365.86,48928.77979114199,49210.07239513204,-1,0
3375,btc,2022-01-02,47229.75,48758.87681202779,49037.870447729256,-1,0
3375,btc,2022-01-03,46289.39,48511.92813082501,48798.87214792672,-1,0
3375,btc,2022-01-04,46086.6,48269.395317742514,48563.0223959331,-1,0
3375,btc,2022-01-05,43027.770000000004,47745.23278596826,48081.696100634574,-1,0
3375,btc,2022-01-06,43194.17999999999,47290.127507371435,47656.69470057939,-1,0
3375,btc,2022-01-07,41827.58,46743.87275663429,47149.815161398576,-1,0
3375,btc,2022-01-08,42702.09,46339.694480970866,46763.056451711745,-1,0
3375,btc,2022-01-09,42554.8,45961.20503287378,46397.12110808464,-1,0
3375,btc,2022-01-10,41680.18,45533.10252958641,45986.95231607729,-1,0
3375,btc,2022-01-11,42701.32,45249.92427662777,45701.24515815753,-1,0
3375,btc,2022-01-12,43968.18,45121.74984896499,45550.543840056875,-1,0
3375,btc,2022-01-13,42870.04,44896.57886406849,45317.45654961715,-1,0
3375,btc,2022-01-14,43325.18,44739.438977661644,45144.21511052,-1,0
3375,btc,2022-01-15,43345.83,44600.07807989548,44987.83379656175,-1,0
3375,btc,2022-01-16,43255.869999999995,44465.65727190593,44837.22824903464,-1,0
3375,btc,2022-01-17,41765.69,44195.66054471534,44570.137966509894,-1,0
3375,btc,2022-01-18,42399.77,44016.071490243805,44381.41031724817,-1,0
3375,btc,2022-01-19,41963.11,43810.77534121943,44171.123333139636,-1,0
3375,btc,2022-01-20,41528.94,43582.59180709749,43941.36826069272,-1,0
3375,btc,2022-01-21,36906.63,42914.99562638774,43329.6518901977,-1,0
3375,btc,2022-01-22,35243.4,42147.83606374897,42626.499551919645,-1,0
3375,btc,2022-01-23,35493.07,41482.35945737407,42006.201330013595,-1,0
3375,btc,2022-01-24,36668.68,41000.99151163667,41542.0690404472,-1,0
3375,btc,2022-01-25,36567.74,40557.666360473,41109.51868910396,-1,0
3375,btc,2022-01-26,37785.44,40280.4437244257,40820.468368312315,-1,0
3375,btc,2022-01-27,35775.2,39829.919351983124,40381.74937976342,-1,0
3375,btc,2022-01-28,37940.57000000001,39640.98441678481,40169.47291195791,-1,0
3375,btc,2022-01-29,38253.34,39502.21997510634,40002.85265874418,-1,0
3375,btc,2022-01-30,37783.65,39330.3629775957,39809.87851450556,-1,0
3375,btc,2022-01-31,38449.64,39242.29067983613,39691.596904548554,-1,0
3375,btc,2022-02-01,38828.48,39200.90961185251,39616.54326067476,-1,0
3375,btc,2022-02-02,37021.58,38982.97665066727,39390.89428148566,-1,0
3375,btc,2022-02-03,36964.91,38781.16998560054,39179.93912657387,-1,0
3375,btc,2022-02-04,37212.11,38624.2639870405,39008.823550350055,-1,0
3375,btc,2022-02-05,41768.27,38938.66458833645,39248.775415537006,-1,0
3375,btc,2022-02-06,41767.0,39221.4981295028,39467.75146635988,-1,0
3375,btc,2022-02-07,44183.77,39717.72531655252,39877.8400345025,-1,0
3375,btc,2022-02-08,44172.93,40163.24578489726,40251.326118458805,-1,0
3375,btc,2022-02-09,44454.86,40592.40720640754,40616.850803810215,-1,0
3375,btc,2022-02-10,43884.77,40921.643485766785,40901.017690435416,1,1
3375,btc,2022-02-11,42197.88,41049.26713719011,41013.78832604973,1,0
3375,btc,2022-02-12,42074.52,41151.792423471095,41106.025862914976,1,0
3375,btc,2022-02-13,42424.34,41279.04718112399,41220.661874835416,1,0
3375,btc,2022-02-14,42745.18,41425.66046301159,41353.22866832799,1,0
3375,btc,2022-02-15,44215.399999999994,41704.63441671043,41602.11313195165,1,0
3375,btc,2022-02-16,44157.53,41949.92397503939,41824.32329439064,1,0
3375,btc,2022-02-17,40620.81,41817.01257753545,41719.66996444363,1,0
3375,btc,2022-02-18,39973.26,41632.63731978191,41567.808228405054,1,0
3375,btc,2022-02-19,40005.31,41469.90458780372,41431.938817239396,1,0
3375,btc,2022-02-20,38407.24,41163.638129023355,41168.9215287838,-1,-1
3375,btc,2022-02-21,37335.98,40780.87231612102,40835.6222654113,-1,0
3375,btc,2022-02-22,37933.15,40496.10008450892,40583.23337276684,-1,0
3375,btc,2022-02-23,37530.81,40199.571076058026,40317.80525339581,-1,0
3375,btc,2022-02-24,38388.96,40018.50996845223,40150.079579187484,-1,0
3375,btc,2022-02-25,39005.63,39917.22197160701,40050.56222447553,-1,0
3375,btc,2022-02-26,39331.67,39858.66677444631,39988.04985712984,-1,0
3375,btc,2022-02-27,37741.67,39646.96709700168,39792.712478248985,-1,0
3375,btc,2022-02-28,41898.87,39872.157387301515,39975.85661057516,-1,0
3375,btc,2022-03-01,43917.37,40276.67864857137,40318.59690530776,-1,0
3375,btc,2022-03-02,44149.13,40663.923783714235,40651.68673962883,1,1
3375,btc,2022-03-03,42609.54,40858.48540534281,40821.93484922633,1,0
3375,btc,2022-03-04,40718.11,40844.447864808535,40812.90660146752,1,0
3375,btc,2022-03-05,39467.07,40706.710078327684,40695.877331774696,1,0
3375,btc,2022-03-06,38948.41,40530.88007049492,40543.92365075081,-1,-1
3375,btc,2022-03-07,38225.81,40300.373063445426,40342.34855068552,-1,0
3375,btc,2022-03-08,38620.83,40132.41875710088,40192.65128540852,-1,0
3375,btc,2022-03-09,42320.02,40351.17888139079,40377.639869286046,-1,0
3375,btc,2022-03-10,39314.21,40247.48199325171,40285.167706739434,-1,0
3375,btc,2022-03-11,38930.11,40115.74479392654,40167.33660180557,-1,0
3375,btc,2022-03-12,39119.16,40016.08631453389,40076.19081034422,-1,0
3375,btc,2022-03-13,38604.38,39874.9156830805,39948.207261618634,-1,0
3375,btc,2022-03-14,39024.18,39789.84211477245,39867.857064956144,-1,0
3375,btc,2022-03-15,39592.02,39770.0599032952,39843.87123322082,-1,0
3375,btc,2022-03-16,41073.38,39900.391912965686,39950.78503902771,-1,0
3375,btc,2022-03-17,40967.6,40007.112721669124,40039.20373128617,-1,0
3375,btc,2022-03-18,41698.73,40176.27444950221,40183.51036334825,-1,0
3375,btc,2022-03-19,41789.340000000004,40337.58100455199,40323.1477230571,1,1
3375,btc,2022-03-20,41269.560000000005,40430.77890409679,40405.44444279127,1,0
3375,btc,2022-03-21,41256.37,40513.33801368711,40479.43796950507,1,0
3375,btc,2022-03-22,42649.98,40727.0022123184,40668.1807547655,1,0
3375,btc,2022-03-23,42419.26,40896.22799108656,40820.448515220676,1,0
3375,btc,2022-03-24,43949.8,41201.58519197791,41092.56603563627,1,0
3375,btc,2022-03-25,44352.259999999995,41516.652672780125,41376.01768471138,1,0
3375,btc,2022-03-26,44436.96,41808.68340550212,41642.18658169301,1,0
3375,btc,2022-03-27,46675.31,42295.34606495191,42079.849487632746,1,0
3375,btc,2022-03-28,47644.69,42830.28045845672,42563.748662621205,1,0
3375,btc,2022-03-29,47167.06,43263.95841261105,42964.03660500197,1,0
3375,btc,2022-03-30,46911.25,43628.68757134995,43307.27255239311,1,0
3375,btc,2022-03-31,45846.82,43850.50081421495,43528.10276522849,1,0
3375,btc,2022-04-01,46292.04,44094.65473279345,43768.44513346949,1,0
3375,btc,2022-04-02,46226.66,44307.85525951411,43982.202947950405,1,0
3375,btc,2022-04-03,47322.08999999999,44609.27873356269,44272.6279089982,1,0
3375,btc,2022-04-04,46444.58,44792.80886020642,44461.49330821575,1,0
3375,btc,2022-04-05,45973.1,44910.83797418578,44592.937368370905,1,0
3375,btc,2022-04-06,43771.84,44796.9381767672,44521.53759720822,1,0
3375,btc,2022-04-07,43586.86,44675.93035909048,44440.261284407505,1,0
3375,btc,2022-04-08,42547.34,44463.07132318143,44275.65943358946,1,0
3375,btc,2022-04-09,42655.130000000005,44282.277190863286,44134.743830668645,1,0
3375,btc,2022-04-10,42499.88,44104.03747177696,43992.581758436594,1,0
3375,btc,2022-04-11,39921.34,43685.76772459926,43638.56073596385,1,0
3375,btc,2022-04-12,39694.95,43286.685952139334,43295.63806327134,-1,-1
3375,btc,2022-04-13,41309.59,43088.97635692541,43122.93823168253,-1,0
3375,btc,2022-04-14,40029.66,42783.044721232865,42853.957515884045,-1,0
3375,btc,2022-04-15,40478.27,42552.567249109576,42647.37599276369,-1,0
3375,btc,2022-04-16,40595.99,42356.90952419862,42468.99460208859,-1,0
3375,btc,2022-04-17,40337.02,42154.920571778755,42283.605506254804,-1,0
3375,btc,2022-04-18,40836.66,42023.09451460088,42157.784157884824,-1,0
3375,btc,2022-04-19,41359.03,41956.68806314079,42088.32727459049,-1,0
3375,btc,2022-04-20,41591.9,41920.20925682672,42045.15968549567,-1,0
3375,btc,2022-04-21,40775.89,41805.77733114405,41934.78840849605,-1,0
3375,btc,2022-04-22,39633.0,41588.499598029644,41734.632894713795,-1,0
3375,btc,2022-04-23,39928.3,41422.47963822668,41577.560469086515,-1,0
3375,btc,2022-04-24,39760.08,41256.239674404016,41419.518689165954,-1,0
3375,btc,2022-04-25,40243.0,41154.91570696362,41317.212716195005,-1,0
3375,btc,2022-04-26,38397.09,40879.133136267264,41063.289001743266,-1,0
3375,btc,2022-04-27,39216.27,40712.84682264054,40902.67865376559,-1,0
3375,btc,2022-04-28,39728.43,40614.40514037649,40800.57007517728,-1,0
3375,btc,2022-04-29,38660.31,40418.995626338845,40614.460503422735,-1,0
3375,btc,2022-04-30,38392.69,40216.365063704965,40421.263068342494,-1,0
3375,btc,2022-05-01,38410.93,40035.82155733447,40246.45149718228,-1,0
3375,btc,2022-05-02,38680.05,39900.24440160102,40110.24267134035,-1,0
3375,btc,2022-05-03,37909.62,39701.18196144092,39918.88417818032,-1,0
3375,btc,2022-05-04,39778.92,39708.95576529683,39906.71338007769,-1,0
3375,btc,2022-05-05,36487.22,39386.782188767145,39609.36612963615,-1,0
3375,btc,2022-05-06,35992.46,39047.349969890434,39294.852553146055,-1,0
3375,btc,2022-05-07,35269.57,38669.571972901394,38944.827983307274,-1,0
3375,btc,2022-05-08,34246.7,38227.28477561125,38536.2951151936,-1,0
3375,btc,2022-05-09,31029.5,37507.506298050124,37883.53032256807,-1,0
3375,btc,2022-05-10,30677.3,36824.48566824511,37256.901598866505,-1,0
3375,btc,2022-05-11,29033.64,36045.401101420604,36541.835372878115,-1,0
3375,btc,2022-05-12,28541.26,35294.98699127854,35846.13316654089,-1,0
3375,btc,2022-05-13,30015.71,34767.05929215069,35339.139847711245,-1,0
3375,btc,2022-05-14,29686.750000000004,34259.02836293562,34847.6276870407,-1,0
3375,btc,2022-05-15,31239.99,33957.12452664206,34533.920062080644,-1,0
3375,btc,2022-05-16,30127.39,33574.15107397785,34150.7435349432,-1,0
3375,btc,2022-05-17,30403.59,33257.09496658007,33824.90409712205,-1,0
3375,btc,2022-05-18,29227.03,32854.08846992206,33425.088958241875,-1,0
3375,btc,2022-05-19,30198.2,32588.499622929856,33144.48991839476,-1,0
3375,btc,2022-05-20,29339.76,32263.62566063687,32813.64383853434,-1,0
3375,btc,2022-05-21,29465.69,31983.832094573183,32522.517417792227,-1,0
3375,btc,2022-05-22,30451.59,31830.607885115864,32342.436772766818,-1,0
3375,btc,2022-05-23,29998.51,31647.398096604276,32138.617053395792,-1,0
3375,btc,2022-05-24,29737.37,31456.39528694385,31929.81296179616,-1,0
3375,btc,2022-05-25,29857.91,31296.546758249468,31749.647486857364,-1,0
3375,btc,2022-05-26,29653.77,31132.269082424522,31567.3972706089,-1,0
3375,btc,2022-05-27,28844.619999999995,30903.50417418207,31330.63402968639,-1,0
3375,btc,2022-05-28,29021.27,30715.280756763867,31129.819766235403,-1,0
3375,btc,2022-05-29,29401.18,30583.87068108748,30979.50326482363,-1,0
3375,btc,2022-05-30,31625.89,30688.072612978733,31035.71080701288,-1,0
3375,btc,2022-05-31,31796.37,30798.90235168086,31101.855084663937,-1,0
3375,btc,2022-06-01,29656.05,30684.617116512774,30976.13290338881,-1,0
3375,btc,2022-06-02,30300.47,30646.2024048615,30917.37960744196,-1,0
