date,amount,price,sid,symbol,value
2022-01-02 13:00:00+00:00,-31847.133757961783,3.14,0,btc_day,100000.0
2022-01-04 02:00:00+00:00,31847.133757961783,3.038,0,btc_day,-96751.59235668789
2022-01-04 09:00:00+00:00,-32566.195393424692,3.166,0,btc_day,103104.57461558258
2022-01-05 20:00:00+00:00,32566.195393424692,2.981,0,btc_day,-97079.828467799
2022-01-12 00:00:00+00:00,-45144.55084522949,2.417,0,btc_day,109114.37939291967
2022-01-12 01:00:00+00:00,45144.55084522949,2.445,0,btc_day,-110378.4268165861
2022-01-12 08:00:00+00:00,-43734.794986513574,2.467,0,btc_day,107893.73923172899
2022-01-12 10:00:00+00:00,43734.794986513574,2.516,0,btc_day,-110036.74418606816
2022-01-12 18:00:00+00:00,-40341.11532838805,2.616,0,btc_day,105532.35769906314
2022-01-12 22:00:00+00:00,40341.11532838805,2.632,0,btc_day,-106177.81554431735
2022-01-13 01:00:00+00:00,-39985.58404597924,2.619,0,btc_day,104722.24461641963
2022-01-13 05:00:00+00:00,39985.58404597924,2.659,0,btc_day,-106321.66797825879
2022-01-13 10:00:00+00:00,-38149.60224107827,2.702,0,btc_day,103080.22525539348
2022-01-14 12:00:00+00:00,38149.60224107827,2.547,0,btc_day,-97167.03690802635
2022-01-15 11:00:00+00:00,-41600.40637653161,2.62,0,btc_day,108993.06470651283
2022-01-15 14:00:00+00:00,41600.40637653161,2.655,0,btc_day,-110449.07892969142
2022-01-15 15:00:00+00:00,-40424.4159651875,2.659,0,btc_day,107488.52205143355
2022-01-17 04:00:00+00:00,40424.4159651875,2.593,0,btc_day,-104820.51059773119
2022-01-20 17:00:00+00:00,-45525.977259994164,2.415,0,btc_day,109945.2350828859
2022-01-20 22:00:00+00:00,45525.977259994164,2.251,0,btc_day,-102478.97481224686
2022-01-26 09:00:00+00:00,-75094.08294742604,1.563,0,btc_day,117372.05164682689
2022-01-26 15:00:00+00:00,75094.08294742604,1.61,0,btc_day,-120901.47354535593
2022-01-26 16:00:00+00:00,-70959.02703569621,1.604,0,btc_day,113818.27936525673
2022-01-27 02:00:00+00:00,70959.02703569621,1.463,0,btc_day,-103813.05655322356
2022-01-29 14:00:00+00:00,-85286.54525233574,1.451,0,btc_day,123750.77716113917
2022-01-30 20:00:00+00:00,85286.54525233574,1.368,0,btc_day,-116671.9939051953
2022-01-31 17:00:00+00:00,-95572.86376254878,1.368,0,btc_day,130743.67762716673
2022-02-01 02:00:00+00:00,95572.86376254878,1.392,0,btc_day,-133037.4263574679
2022-02-01 10:00:00+00:00,-89936.07544986617,1.424,0,btc_day,128068.97144060941
2022-02-02 22:00:00+00:00,89936.07544986617,1.374,0,btc_day,-123572.16766811613
2022-02-04 00:00:00+00:00,-93018.92770572158,1.425,0,btc_day,132551.97198065327
2022-02-04 04:00:00+00:00,93018.92770572158,1.476,0,btc_day,-137295.93729364505
2022-02-04 05:00:00+00:00,-87290.35958446546,1.464,0,btc_day,127793.08643165743
2022-02-04 06:00:00+00:00,87290.35958446546,1.493,0,btc_day,-130324.50685960695
2022-02-04 11:00:00+00:00,-83051.37290404209,1.506,0,btc_day,125075.36759348739
2022-02-05 00:00:00+00:00,83051.37290404209,1.563,0,btc_day,-129809.29584901778
2022-02-05 11:00:00+00:00,-73772.24821918088,1.632,0,btc_day,120396.3090937032
2022-02-07 04:00:00+00:00,73772.24821918088,1.719,0,btc_day,-126814.49468877194
2022-02-07 06:00:00+00:00,-64662.19711869448,1.76,0,btc_day,113805.46692890229
2022-02-08 13:00:00+00:00,64662.19711869448,1.646,0,btc_day,-106433.9764573711
2022-02-09 19:00:00+00:00,-70564.60467545393,1.715,0,btc_day,121018.2970184035
2022-02-09 20:00:00+00:00,70564.60467545393,1.763,0,btc_day,-124405.39804282527
2022-02-09 22:00:00+00:00,-67087.04570486749,1.751,0,btc_day,117469.41702922297
2022-02-09 23:00:00+00:00,67087.04570486749,1.774,0,btc_day,-119012.41908043492
2022-02-10 09:00:00+00:00,-64749.30001952924,1.792,0,btc_day,116030.7456349964
2022-02-11 10:00:00+00:00,64749.30001952924,1.953,0,btc_day,-126455.38293814061
2022-02-11 13:00:00+00:00,-54018.62939569846,1.95,0,btc_day,105336.327321612
2022-02-11 20:00:00+00:00,54018.62939569846,1.687,0,btc_day,-91129.4277905433
2022-02-15 07:00:00+00:00,-76015.68837217242,1.573,0,btc_day,119572.6778094272
2022-02-15 09:00:00+00:00,76015.68837217242,1.6,0,btc_day,-121625.10139547587
2022-02-15 17:00:00+00:00,-72039.12583539668,1.631,0,btc_day,117495.81423753199
2022-02-16 00:00:00+00:00,72039.12583539668,1.696,0,btc_day,-122178.35741683278
2022-02-16 01:00:00+00:00,-66772.59173902434,1.687,0,btc_day,112645.36226373407
2022-02-16 15:00:00+00:00,66772.59173902434,1.602,0,btc_day,-106969.691965917
2022-02-16 20:00:00+00:00,-69589.86847549104,1.699,0,btc_day,118233.18653985928
2022-02-17 15:00:00+00:00,69589.86847549104,1.588,0,btc_day,-110508.71113907977
2022-02-21 02:00:00+00:00,-86387.2101452074,1.457,0,btc_day,125866.16518156718
2022-02-21 12:00:00+00:00,86387.2101452074,1.373,0,btc_day,-118609.63952936976
2022-02-23 09:00:00+00:00,-93944.13877957646,1.416,0,btc_day,133024.90051188026
2022-02-23 14:00:00+00:00,93944.13877957646,1.443,0,btc_day,-135561.39225892883
2022-02-25 10:00:00+00:00,-103231.17517634474,1.262,0,btc_day,130277.74307254706
2022-02-25 16:00:00+00:00,103231.17517634474,1.31,0,btc_day,-135232.83948101162
2022-02-26 06:00:00+00:00,-87088.02891329912,1.441,0,btc_day,125493.84966406404
2022-02-27 01:00:00+00:00,87088.02891329912,1.334,0,btc_day,-116175.43057034102
2022-02-28 15:00:00+00:00,-98205.41969917274,1.37,0,btc_day,134541.42498786666
2022-02-28 16:00:00+00:00,98205.41969917274,1.395,0,btc_day,-136996.56048034597
2022-02-28 17:00:00+00:00,-95844.3531599129,1.375,0,btc_day,131785.98559488024
2022-02-28 23:00:00+00:00,95844.3531599129,1.41,0,btc_day,-135140.5379554772
2022-03-01 10:00:00+00:00,-85964.11460279797,1.496,0,btc_day,128602.31544578576
2022-03-03 16:00:00+00:00,85964.11460279797,1.429,0,btc_day,-122842.7197673983
2022-03-05 17:00:00+00:00,-96183.06021181731,1.394,0,btc_day,134079.18593527333
2022-03-06 09:00:00+00:00,96183.06021181731,1.33,0,btc_day,-127923.47008171704
2022-03-09 03:00:00+00:00,-113451.68591151672,1.236,0,btc_day,140226.28378663465
2022-03-09 04:00:00+00:00,113451.68591151672,1.265,0,btc_day,-143516.38267806865
2022-03-09 12:00:00+00:00,-105329.24390193596,1.299,0,btc_day,136822.6878286148
2022-03-10 05:00:00+00:00,105329.24390193596,1.216,0,btc_day,-128080.36058475412
2022-03-11 12:00:00+00:00,-120214.09409347942,1.21,0,btc_day,145459.0538531101
2022-03-11 21:00:00+00:00,120214.09409347942,1.146,0,btc_day,-137765.3518311274
2022-03-13 03:00:00+00:00,-131590.2546111944,1.163,0,btc_day,153039.4661128191
2022-03-13 13:00:00+00:00,131590.2546111944,1.121,0,btc_day,-147512.67541914893
2022-03-15 00:00:00+00:00,-138139.52567556797,1.147,0,btc_day,158446.03594987647
2022-03-18 01:00:00+00:00,138139.52567556797,1.162,0,btc_day,-160518.12883500996
2022-03-18 16:00:00+00:00,-129880.59634150373,1.205,0,btc_day,156506.118591512
2022-03-18 17:00:00+00:00,129880.59634150373,1.231,0,btc_day,-159883.0140963911
2022-03-18 19:00:00+00:00,-124688.08672724466,1.226,0,btc_day,152867.59432760195
2022-03-18 20:00:00+00:00,124688.08672724466,1.241,0,btc_day,-154737.91562851064
2022-03-18 21:00:00+00:00,-122361.64183115553,1.231,0,btc_day,150627.18109415247
2022-03-19 01:00:00+00:00,122361.64183115553,1.25,0,btc_day,-152952.05228894443
2022-03-19 03:00:00+00:00,-119406.79536862999,1.243,0,btc_day,148422.6466432071
2022-03-19 05:00:00+00:00,119406.79536862999,1.275,0,btc_day,-152243.66409500322
2022-03-19 06:00:00+00:00,-114391.4071883891,1.262,0,btc_day,144361.95587174705
2022-03-19 12:00:00+00:00,114391.4071883891,1.292,0,btc_day,-147793.69808739872
2022-03-19 13:00:00+00:00,-109327.13617586314,1.289,0,btc_day,140922.67853068758
2022-03-23 15:00:00+00:00,109327.13617586314,1.437,0,btc_day,-157103.09468471532
2022-03-23 16:00:00+00:00,-87562.39446638386,1.422,0,btc_day,124513.72493119785
2022-03-25 17:00:00+00:00,87562.39446638386,1.356,0,btc_day,-118734.60689641653
2022-03-26 17:00:00+00:00,-93800.82394326235,1.388,0,btc_day,130195.54363324813
2022-03-27 01:00:00+00:00,93800.82394326235,1.435,0,btc_day,-134604.1823585815
2022-03-27 04:00:00+00:00,-87704.804617947,1.432,0,btc_day,125593.28021290009
2022-03-27 20:00:00+00:00,87704.804617947,1.497,0,btc_day,-131294.09251306666
2022-03-27 21:00:00+00:00,-79971.59290744568,1.501,0,btc_day,120037.36095407595
2022-03-27 22:00:00+00:00,79971.59290744568,1.518,0,btc_day,-121396.87803350254
2022-03-28 10:00:00+00:00,-72384.67420124661,1.636,0,btc_day,118421.32699323945
2022-03-31 09:00:00+00:00,72384.67420124661,1.812,0,btc_day,-131161.02965265888
2022-03-31 10:00:00+00:00,-58951.30730941469,1.791,0,btc_day,105581.7913911617
2022-03-31 17:00:00+00:00,58951.30730941469,1.606,0,btc_day,-94675.79953892
2022-04-01 01:00:00+00:00,-65104.96655874239,1.788,0,btc_day,116407.68020703139
2022-04-01 18:00:00+00:00,65104.96655874239,1.916,0,btc_day,-124741.11592655041
2022-04-01 19:00:00+00:00,-58588.05478516491,1.841,0,btc_day,107860.6088594886
2022-04-02 09:00:00+00:00,58588.05478516491,2.091,0,btc_day,-122507.62255577983
2022-04-12 11:00:00+00:00,-70903.89656289092,1.315,0,btc_day,93238.62398020156
2022-04-12 12:00:00+00:00,70903.89656289092,1.34,0,btc_day,-95011.22139427385
2022-04-12 13:00:00+00:00,-67999.05255057997,1.344,0,btc_day,91390.72662797949
2022-04-14 02:00:00+00:00,67999.05255057997,1.414,0,btc_day,-96150.66030652008
2022-04-14 04:00:00+00:00,-61737.35834141589,1.403,0,btc_day,86617.5137530065
2022-04-14 16:00:00+00:00,61737.35834141589,1.32,0,btc_day,-81493.31301066898
2022-04-15 04:00:00+00:00,-66289.96585115569,1.383,0,btc_day,91679.02277214832
2022-04-17 16:00:00+00:00,66289.96585115569,1.428,0,btc_day,-94662.07123545032
2022-04-17 17:00:00+00:00,-62583.14339603683,1.415,0,btc_day,88555.14790539212
2022-04-18 00:00:00+00:00,62583.14339603683,1.333,0,btc_day,-83423.3301469171
2022-04-18 18:00:00+00:00,-70073.48373701064,1.337,0,btc_day,93688.24775638322
2022-04-18 23:00:00+00:00,70073.48373701064,1.372,0,btc_day,-96140.8196871786
2022-04-19 03:00:00+00:00,-66440.31416110387,1.371,0,btc_day,91089.67071487341
2022-04-19 05:00:00+00:00,66440.31416110387,1.393,0,btc_day,-92551.3576264177
2022-04-19 10:00:00+00:00,-64427.71754819613,1.391,0,btc_day,89618.95510954082
2022-04-19 15:00:00+00:00,64427.71754819613,1.441,0,btc_day,-92840.34098695063
2022-04-19 16:00:00+00:00,-60661.15175537568,1.422,0,btc_day,86260.15779614421
2022-04-20 11:00:00+00:00,60661.15175537568,1.488,0,btc_day,-90263.79381199901
2022-04-20 12:00:00+00:00,-55568.568086305706,1.479,0,btc_day,82185.91219964615
2022-04-20 19:00:00+00:00,55568.568086305706,1.372,0,btc_day,-76240.07541441143
2022-04-21 02:00:00+00:00,-60611.40990353423,1.454,0,btc_day,88128.98999973877
2022-04-21 20:00:00+00:00,60611.40990353423,1.377,0,btc_day,-83461.91143716664
2022-04-25 23:00:00+00:00,-70792.07088757266,1.31,0,btc_day,92737.61286272018
2022-04-26 01:00:00+00:00,70792.07088757266,1.33,0,btc_day,-94153.45428047163
2022-04-26 02:00:00+00:00,-68916.26828966281,1.324,0,btc_day,91245.13921551357
2022-04-26 06:00:00+00:00,68916.26828966281,1.359,0,btc_day,-93657.20860565176
2022-04-26 08:00:00+00:00,-66038.86270882892,1.343,0,btc_day,88690.19261795723
2022-04-26 14:00:00+00:00,66038.86270882892,1.283,0,btc_day,-84727.8608554275
2022-04-28 08:00:00+00:00,-72842.767237685,1.272,0,btc_day,92655.99992633531
2022-04-28 10:00:00+00:00,72842.767237685,1.294,0,btc_day,-94258.5408055644
2022-04-28 12:00:00+00:00,-70306.14885040665,1.294,0,btc_day,90976.1566124262
2022-04-29 11:00:00+00:00,70306.14885040665,1.217,0,btc_day,-85562.5831509449
2022-05-01 16:00:00+00:00,-87340.11654187998,1.103,0,btc_day,96336.14854569362
2022-05-02 12:00:00+00:00,87340.11654187998,1.056,0,btc_day,-92231.16306822526
2022-05-03 06:00:00+00:00,-89454.38624618604,1.121,0,btc_day,100278.36698197456
2022-05-04 11:00:00+00:00,89454.38624618604,1.149,0,btc_day,-102783.08979686776
2022-05-04 12:00:00+00:00,-85695.10489857003,1.142,0,btc_day,97863.80979416697
2022-05-04 19:00:00+00:00,85695.10489857003,1.186,0,btc_day,-101634.39440970405
2022-05-13 03:00:00+00:00,-180119.07041679695,0.52,0,btc_day,93661.91661673442
2022-05-13 04:00:00+00:00,180119.07041679695,0.558,0,btc_day,-100506.44129257271
2022-05-13 08:00:00+00:00,-154386.93369120645,0.564,0,btc_day,87074.23060184043
2022-05-13 10:00:00+00:00,154386.93369120645,0.592,0,btc_day,-91397.0647451942
2022-05-13 13:00:00+00:00,-140111.41087717592,0.59,0,btc_day,82665.73241753379
2022-05-14 14:00:00+00:00,140111.41087717592,0.496,0,btc_day,-69495.25979507926
2022-05-14 22:00:00+00:00,-161819.33880241305,0.592,0,btc_day,95797.04857102853
2022-05-14 23:00:00+00:00,161819.33880241305,0.606,0,btc_day,-98062.5193142623
2022-05-15 02:00:00+00:00,-152189.5834614,0.613,0,btc_day,93292.2146618382
2022-05-15 19:00:00+00:00,152189.5834614,0.548,0,btc_day,-83399.8917368472
2022-05-17 04:00:00+00:00,-178397.68294856354,0.579,0,btc_day,103292.25842721829
2022-05-17 07:00:00+00:00,178397.68294856354,0.595,0,btc_day,-106146.6213543953
2022-05-17 09:00:00+00:00,-170366.87460064632,0.588,0,btc_day,100175.72226518003
2022-05-18 01:00:00+00:00,170366.87460064632,0.627,0,btc_day,-106820.03037460524
2022-05-18 02:00:00+00:00,-153194.45222081785,0.61,0,btc_day,93448.61585469889
2022-05-18 14:00:00+00:00,153194.45222081785,0.56,0,btc_day,-85788.893243658
2022-05-19 17:00:00+00:00,-166727.13442590827,0.606,0,btc_day,101036.6434621004
2022-05-20 00:00:00+00:00,166727.13442590827,0.631,0,btc_day,-105204.82182274811
2022-05-20 01:00:00+00:00,-155105.71877458142,0.624,0,btc_day,96785.9685153388
2022-05-20 16:00:00+00:00,155105.71877458142,0.57,0,btc_day,-88410.2597015114
2022-05-21 16:00:00+00:00,-168679.93392918052,0.623,0,btc_day,105087.59883787947
2022-05-23 13:00:00+00:00,168679.93392918052,0.659,0,btc_day,-111160.07645932997
2022-05-23 16:00:00+00:00,-148318.7738325488,0.668,0,btc_day,99076.9409201426
2022-05-24 14:00:00+00:00,148318.7738325488,0.607,0,btc_day,-90029.49571635711
2022-05-25 23:00:00+00:00,-160566.10829678708,0.672,0,btc_day,107900.42477544092
2022-05-26 09:00:00+00:00,160566.10829678708,0.573,0,btc_day,-92004.38005405899
2022-05-29 20:00:00+00:00,-217046.50451735276,0.57,0,btc_day,123716.50757489106
2022-05-30 00:00:00+00:00,217046.50451735276,0.606,0,btc_day,-131530.18173751578
2022-05-30 11:00:00+00:00,-169299.3197902652,0.685,0,btc_day,115970.03405633167
2022-06-01 04:00:00+00:00,169299.3197902652,0.645,0,btc_day,-109198.06126472107
2022-06-04 05:00:00+00:00,-202116.5681353525,0.606,0,btc_day,122482.64029002361
2022-06-06 02:00:00+00:00,202116.5681353525,0.636,0,btc_day,-128546.1373340842
2022-06-06 06:00:00+00:00,-182603.97446611206,0.638,0,btc_day,116501.3357093795
2022-06-06 07:00:00+00:00,182603.97446611206,0.647,0,btc_day,-118144.77147957451
2022-06-06 08:00:00+00:00,-178475.75937981743,0.643,0,btc_day,114759.91328122262
2022-06-06 09:00:00+00:00,178475.75937981743,0.648,0,btc_day,-115652.2920781217
2022-06-06 12:00:00+00:00,-175033.73473466863,0.65,0,btc_day,113771.92757753462
